ENSSSCG00000023231	RBM22	1643
ENSSSCG00000023235	MAN1C1	908
ENSSSCG00000023240	U6	0
ENSSSCG00000023243	NFIA	264
ENSSSCG00000023245	NONO	7197
ENSSSCG00000023247	OPTN	3121
ENSSSCG00000023254	KRT3	0
ENSSSCG00000023255	MOSPD3	584
ENSSSCG00000023258	CLEC4F	53
ENSSSCG00000023261	GDF5	0
ENSSSCG00000023263	MRPL45	1268
ENSSSCG00000023264	IDH1	793
ENSSSCG00000023266	FOXJ3	1800
ENSSSCG00000023267	SCN1B	55
ENSSSCG00000023269	EXOC1	1459
ENSSSCG00000023272	ILK	10011
ENSSSCG00000023273	SH3YL1	3
ENSSSCG00000023276	ZNF24	3619
ENSSSCG00000023277	NDUFA1	2781
ENSSSCG00000023279	SH3TC2	0
ENSSSCG00000023280	SULT2B1	1
ENSSSCG00000023285	U6	0
ENSSSCG00000023289	GREM2	0
ENSSSCG00000023294	KRCC1	362
ENSSSCG00000023296	CENPE	81
ENSSSCG00000023297	SCRN3	711
ENSSSCG00000023298	SRXN1	15451
ENSSSCG00000023301	F13B	0
ENSSSCG00000023303	FIGNL1	114
ENSSSCG00000023304	SRRM2	6317
ENSSSCG00000023305		51
ENSSSCG00000023306	ELMO2	1776
ENSSSCG00000023307	FBXW11	1398
ENSSSCG00000023312	PIN4	1179
ENSSSCG00000023315	THOC6	16933
ENSSSCG00000023318	MARS	6455
ENSSSCG00000023320	CYP3A29	3
ENSSSCG00000023321	U6	0
ENSSSCG00000023322		70
ENSSSCG00000023323	C11orf98	1111
ENSSSCG00000023324		478
ENSSSCG00000023325		6078
ENSSSCG00000023326	PNRC2	5652
ENSSSCG00000023328	GPM6A	20
ENSSSCG00000023329	APC2	60
ENSSSCG00000023331	UBL5	2056
ENSSSCG00000023333	FCN2	0
ENSSSCG00000023334	BCLAF3	382
ENSSSCG00000023338	CHRNA6	0
ENSSSCG00000023349	ZNF768	20
ENSSSCG00000023351	PLA2G4A	32604
ENSSSCG00000023352		0
ENSSSCG00000023354	ACAD9	1179
ENSSSCG00000023357	REST	5246
ENSSSCG00000023362	RHBDF2	259
ENSSSCG00000023364		1
ENSSSCG00000023366	OARD1	499
ENSSSCG00000023371	EHD2	6202
ENSSSCG00000023373	ZNHIT3	440
ENSSSCG00000023374	SRGN	15
ENSSSCG00000023375	U6	0
ENSSSCG00000023376	PARD6G	224
ENSSSCG00000023377	EMP3	8757
ENSSSCG00000023378	ZNF316	105
ENSSSCG00000023379	UBE2L6	1093
ENSSSCG00000023380	ISCU	2141
ENSSSCG00000023391	LONP2	3319
ENSSSCG00000023393	ZBBX	0
ENSSSCG00000023395	TDGF1	0
ENSSSCG00000023396	LIX1	4
ENSSSCG00000023400	ZNF598	38
ENSSSCG00000023408	SAMD4A	1820
ENSSSCG00000023409	TIA1	1679
ENSSSCG00000023415		0
ENSSSCG00000023419		317
ENSSSCG00000023423	UBALD2	51
ENSSSCG00000023426		1
ENSSSCG00000023430	U6	0
ENSSSCG00000023432	SNORA70	0
ENSSSCG00000023434	PPM1L	6
ENSSSCG00000023436		27
ENSSSCG00000023437	ITPR1	507
ENSSSCG00000023441	KLHDC8A	0
ENSSSCG00000023445	AVL9	687
ENSSSCG00000023451	KCNK2	38
ENSSSCG00000023460	HPCAL4	2
ENSSSCG00000023462	GPR50	0
ENSSSCG00000023467		4
ENSSSCG00000023472	FMO3	7
ENSSSCG00000023478	SLC46A1	68
ENSSSCG00000023479		0
ENSSSCG00000023482	DNAJC9	876
ENSSSCG00000023483	PLXNA3	51
ENSSSCG00000023485	PCDHGB5	26
ENSSSCG00000023487	MSLNL	0
ENSSSCG00000023495	PITHD1	2001
ENSSSCG00000023498	HSPB6	8828
ENSSSCG00000023500		0
ENSSSCG00000023501	CCKAR	6
ENSSSCG00000023503	PRKCD	529
ENSSSCG00000023509		3
ENSSSCG00000023514	DPEP3	1
ENSSSCG00000023516		0
ENSSSCG00000023520	PCSK5	2280
ENSSSCG00000023522	TGM2	96
ENSSSCG00000023525	TMEM26	239
ENSSSCG00000023526	RAPGEF3	4
ENSSSCG00000023527	NRROS	2
ENSSSCG00000023531		83
ENSSSCG00000023533	ZNF236	239
ENSSSCG00000023537	SYT8	0
ENSSSCG00000023539	MBOAT2	1892
ENSSSCG00000023540	ATP6V1FNB	12
ENSSSCG00000023546		2063
ENSSSCG00000023548	GSTCD	65
ENSSSCG00000023550	IL1RL2	0
ENSSSCG00000023556	SUPT5H	2905
ENSSSCG00000023557	CCRL2	16
ENSSSCG00000023562	SNRPE	3114
ENSSSCG00000023565	IKZF5	464
ENSSSCG00000023569	FBRSL1	453
ENSSSCG00000023571	SLC22A6	1
ENSSSCG00000023577	SNORD121B	0
ENSSSCG00000023582	GPR149	0
ENSSSCG00000023584		1
ENSSSCG00000023585	SERINC2	128
ENSSSCG00000023592	TAC1	11
ENSSSCG00000023593	AFF1	156
ENSSSCG00000023595	AK3	1102
ENSSSCG00000023596		131
ENSSSCG00000023599	TIMM8B	2668
ENSSSCG00000023603	UBALD1	500
ENSSSCG00000023604	LAP3	2093
ENSSSCG00000023607	CYP4F22	211
ENSSSCG00000023611		233
ENSSSCG00000023612		0
ENSSSCG00000023618	FRMD7	4
ENSSSCG00000023619	SLC12A9	331
ENSSSCG00000023624		0
ENSSSCG00000023627		68
ENSSSCG00000023630	CPM	39
ENSSSCG00000023632		1
ENSSSCG00000023636	TMEM222	608
ENSSSCG00000023639	NRM	5
ENSSSCG00000023643	PDHA1	5179
ENSSSCG00000023647	WNT8A	26
ENSSSCG00000023653	GLIS2	288
ENSSSCG00000023654	BRDT	0
ENSSSCG00000023655	ssc-mir-362	0
ENSSSCG00000023658	NR2C2AP	449
ENSSSCG00000023660	PARP1	259
ENSSSCG00000023661	GABRA1	0
ENSSSCG00000023662	CHST3	264
ENSSSCG00000023665	FBXO25	233
ENSSSCG00000023666	CTSB	35138
ENSSSCG00000023667	KEAP1	3093
ENSSSCG00000023669	SNORD30	9
ENSSSCG00000023672		0
ENSSSCG00000023674	SON	9325
ENSSSCG00000023677	CHMP1A	1381
ENSSSCG00000023679	LRRIQ4	0
ENSSSCG00000023680	MEPCE	1034
ENSSSCG00000023681	PWWP2B	53
ENSSSCG00000023684	MT1A	107
ENSSSCG00000023686	TTR	10
ENSSSCG00000023691		0
ENSSSCG00000023693	PROC	0
ENSSSCG00000023694	U4	0
ENSSSCG00000023700	OR13G1	0
ENSSSCG00000023705	U6	0
ENSSSCG00000023706	CHIA	3
ENSSSCG00000023709	PTPRJ	5260
ENSSSCG00000023710	REEP1	56
ENSSSCG00000023714	SLC31A2	70
ENSSSCG00000023715	GNS	9879
ENSSSCG00000023716	TNFAIP6	3267
ENSSSCG00000023719	IFT20	467
ENSSSCG00000023724	ZBTB1	5362
ENSSSCG00000023727	TRIM37	513
ENSSSCG00000023728	TECTA	299
ENSSSCG00000023729	U8	9
ENSSSCG00000023732	KLHDC7A	0
ENSSSCG00000023737	CSF2	5
ENSSSCG00000023738	COG3	1988
ENSSSCG00000023739	SNORD96	32
ENSSSCG00000023743	CLDN6	2334
ENSSSCG00000023745	MCOLN3	57
ENSSSCG00000023746	LRP1B	0
ENSSSCG00000023747	TTC19	484
ENSSSCG00000023749		49
ENSSSCG00000023757		8
ENSSSCG00000023759	WDR13	936
ENSSSCG00000023760	CLEC14A	11
ENSSSCG00000023761	HNRNPR	4532
ENSSSCG00000023762	TRPM2	49
ENSSSCG00000023771		0
ENSSSCG00000023774	Metazoa_SRP	0
ENSSSCG00000023775	TFB2M	1274
ENSSSCG00000023776	CCSAP	108
ENSSSCG00000023783	MRPL27	563
ENSSSCG00000023784	SEMA3C	15503
ENSSSCG00000023785	TMEM156	0
ENSSSCG00000023788	TBC1D30	168
ENSSSCG00000023790		0
ENSSSCG00000023791		1
ENSSSCG00000023792	SNRNP70	1181
ENSSSCG00000023793	NUP42	340
ENSSSCG00000023796	IL18BP	1047
ENSSSCG00000023801	LANCL2	710
ENSSSCG00000023803	ELK3	7962
ENSSSCG00000023806	LRRN1	0
ENSSSCG00000023807	ACO1	2257
ENSSSCG00000023814	FAIM	70
ENSSSCG00000023818	MRPS27	2227
ENSSSCG00000023819		0
ENSSSCG00000023820	ZMIZ2	383
ENSSSCG00000023821	OR2W3	0
ENSSSCG00000023824	IQCF2	0
ENSSSCG00000023829	CCP110	1028
ENSSSCG00000023834	RSPH4A	3
ENSSSCG00000023837	WFDC1	4889
ENSSSCG00000023841	Vault	3
ENSSSCG00000023842	TRAT1	0
ENSSSCG00000023847	SNORA70	0
ENSSSCG00000023848	VXN	22
ENSSSCG00000023849	CTRL	24
ENSSSCG00000023850		56
ENSSSCG00000023852	CCL17	0
ENSSSCG00000023857		313
ENSSSCG00000023858		0
ENSSSCG00000023859	LRRTM1	0
ENSSSCG00000023862	MTMR8	520
ENSSSCG00000023865		577
ENSSSCG00000023866	ACSF3	237
ENSSSCG00000023868		0
ENSSSCG00000023870	SNORD12	18
ENSSSCG00000023871	NAALADL2	388
ENSSSCG00000023873	AZIN1	4045
ENSSSCG00000023880	RRP8	753
ENSSSCG00000023886	RPA3	645
ENSSSCG00000023887	VSX1	1
ENSSSCG00000023890	ATG2A	156
ENSSSCG00000023891	GRM7	0
ENSSSCG00000023893	ssc-mir-218-1	0
ENSSSCG00000023894	AKNA	61
ENSSSCG00000023903	ATP5ME	2266
ENSSSCG00000023904		0
ENSSSCG00000023906	SCARNA1	0
ENSSSCG00000023907	AFAP1	2693
ENSSSCG00000023908	ETAA1	753
ENSSSCG00000023909	THPO	10
ENSSSCG00000023910	U6	0
ENSSSCG00000023912	ORAI2	1190
ENSSSCG00000023915	SLC2A4	39
ENSSSCG00000023918	SLC9C1	0
ENSSSCG00000023920	P3H1	43028
ENSSSCG00000023921	VSTM2B	3
ENSSSCG00000023924	PDE1A	16
ENSSSCG00000023927	U2	0
ENSSSCG00000023929	TXNRD3	686
ENSSSCG00000023933	CRACR2B	33
ENSSSCG00000023934	KCNIP4	17
ENSSSCG00000023935	GMPPA	805
ENSSSCG00000023936	MYRFL	0
ENSSSCG00000023941	CLRN2	0
ENSSSCG00000023948	UBTD2	928
ENSSSCG00000023953	SNORA23	1
ENSSSCG00000023955	RAD51C	68
ENSSSCG00000023956	NEDD9	5955
ENSSSCG00000023957	CFAP126	10
ENSSSCG00000023968	TSSK3	51
ENSSSCG00000023969	ACER1	6
ENSSSCG00000023971	H3F3A	4778
ENSSSCG00000023972	DRAM1	4636
ENSSSCG00000023973	NOC2L	3635
ENSSSCG00000023974	PHF21A	184
ENSSSCG00000023975	CCDC9B	319
ENSSSCG00000023976	DCP1B	128
ENSSSCG00000023978	RECQL5	240
ENSSSCG00000023982		0
ENSSSCG00000023983	AGPS	3091
ENSSSCG00000023984	RSL1D1	2698
ENSSSCG00000023987		0
ENSSSCG00000023991	RIT1	2675
ENSSSCG00000023992	CEP112	100
ENSSSCG00000023993	CD96	19
ENSSSCG00000023994	ARMC9	306
ENSSSCG00000023996	CASC4	785
ENSSSCG00000024000	EFCC1	1
ENSSSCG00000024001	PLXNA1	2763
ENSSSCG00000024008	OR10J1	0
ENSSSCG00000024009		141
ENSSSCG00000024015	FADS1	4445
ENSSSCG00000024018	SLC16A3	5152
ENSSSCG00000024019		1138
ENSSSCG00000024021		384
ENSSSCG00000024022	TRPC6	302
ENSSSCG00000024024	CX3CR1	0
ENSSSCG00000024027	PAFAH1B2	10069
ENSSSCG00000024028	STARD3NL	1277
ENSSSCG00000024030	AKAP10	766
ENSSSCG00000024040		0
ENSSSCG00000024043	ADAMTS2	2799
ENSSSCG00000024045		144
ENSSSCG00000024048	MMRN2	29
ENSSSCG00000024052	GPX4	3475
ENSSSCG00000024058	SLC5A2	30
ENSSSCG00000024059	VAT1	2647
ENSSSCG00000024060	LIPT2	110
ENSSSCG00000024061	TNNI1	0
ENSSSCG00000024062	ACTL8	0
ENSSSCG00000024064	RNF6	622
ENSSSCG00000024065	TMTC2	27
ENSSSCG00000024067	KRT23	0
ENSSSCG00000024070		225
ENSSSCG00000024071	SCARF1	146
ENSSSCG00000024072	P2RY11	319
ENSSSCG00000024077		0
ENSSSCG00000024081	NRBF2	1178
ENSSSCG00000024083	U6	0
ENSSSCG00000024084		1
ENSSSCG00000024088	TLN2	137
ENSSSCG00000024092	KRT77	0
ENSSSCG00000024096	RIPK2	1024
ENSSSCG00000024102		0
ENSSSCG00000024103		0
ENSSSCG00000024108	SLC43A2	1311
ENSSSCG00000024109	BDH1	3
ENSSSCG00000024111	SCGB3A2	0
ENSSSCG00000024117		0
ENSSSCG00000024119	GLB1	4847
ENSSSCG00000024120	U6	0
ENSSSCG00000024125	KPNA3	1747
ENSSSCG00000024126	CCT5	8216
ENSSSCG00000024127	ABI1	4064
ENSSSCG00000024128	ssc-mir-200b	0
ENSSSCG00000024129		0
ENSSSCG00000024131	MINDY2	210
ENSSSCG00000024132	TMEM47	2662
ENSSSCG00000024134	MGLL	154
ENSSSCG00000024136	AMPH	9
ENSSSCG00000024138	U6	4
ENSSSCG00000024140		0
ENSSSCG00000024141	U6	0
ENSSSCG00000024144		1553
ENSSSCG00000024145	PRR11	39
ENSSSCG00000024146	ssc-mir-1249-1	4
ENSSSCG00000024149	ELOVL5	353
ENSSSCG00000024152	ETV6	418
ENSSSCG00000024153	U12	0
ENSSSCG00000024155	OR6V1	0
ENSSSCG00000024157	ZNF800	945
ENSSSCG00000024158	ANO1	836
ENSSSCG00000024161		1192
ENSSSCG00000024162		436
ENSSSCG00000024163		117
ENSSSCG00000024166	SLC2A6	302
ENSSSCG00000024168	AIMP1	2715
ENSSSCG00000024174	TGIF1	2945
ENSSSCG00000024179	NAGS	64
ENSSSCG00000024180	ACBD3	2798
ENSSSCG00000024183	U6	0
ENSSSCG00000024184	FASTK	1298
ENSSSCG00000024188	ssc-mir-216-1	0
ENSSSCG00000024189	SIL1	864
ENSSSCG00000024191	KLF17	0
ENSSSCG00000024193	LYSMD3	2794
ENSSSCG00000024195	Metazoa_SRP	0
ENSSSCG00000024197	USP48	475
ENSSSCG00000024201	TASOR	1413
ENSSSCG00000024204	SCN1A	0
ENSSSCG00000024205	ARHGEF26	102
ENSSSCG00000024206	CPPED1	91
ENSSSCG00000024209	Metazoa_SRP	0
ENSSSCG00000024219	TIGAR	658
ENSSSCG00000024221	SMUG1	516
ENSSSCG00000024222	MLH1	267
ENSSSCG00000024223	ARHGEF16	0
ENSSSCG00000024227	NLRP13	0
ENSSSCG00000024232	CCDC91	475
ENSSSCG00000024233	RAB39B	45
ENSSSCG00000024235	NPLOC4	4243
ENSSSCG00000024236	MMP17	13
ENSSSCG00000024238	MIR151	0
ENSSSCG00000024240	CCDC9	244
ENSSSCG00000024242	MRPL54	1324
ENSSSCG00000024245	AIMP2	1810
ENSSSCG00000024249	GABRR2	0
ENSSSCG00000024253	CTCF	1325
ENSSSCG00000024254	ALKBH7	415
ENSSSCG00000024257	CEMIP2	1439
ENSSSCG00000024259	PPP1R11	1463
ENSSSCG00000024260	RPL11	4732
ENSSSCG00000024261	CBX2	83
ENSSSCG00000024263	SERF2	27852
ENSSSCG00000024267	TMEM50A	2145
ENSSSCG00000024268		0
ENSSSCG00000024275		0
ENSSSCG00000024279	ZMAT5	406
ENSSSCG00000024281		9
ENSSSCG00000024285	DLG4	16
ENSSSCG00000024288	STUM	0
ENSSSCG00000024290		15
ENSSSCG00000024293	TMEM178A	1
ENSSSCG00000024296	NKIRAS1	229
ENSSSCG00000024299	SCN3B	6
ENSSSCG00000024300	TMEM254	775
ENSSSCG00000024302		0
ENSSSCG00000024305	MT3	250
ENSSSCG00000024307	PRM2	0
ENSSSCG00000024310	F13A1	0
ENSSSCG00000024311	CCR2	0
ENSSSCG00000024312	ID4	731
ENSSSCG00000024313		4532
ENSSSCG00000024314	FGG	0
ENSSSCG00000024316	COX5A	3495
ENSSSCG00000024320	TFF2	0
ENSSSCG00000024325	SGK2	1
ENSSSCG00000024329	C12orf43	395
ENSSSCG00000024330		8
ENSSSCG00000024336	TMPRSS2	0
ENSSSCG00000024341	USP20	44
ENSSSCG00000024344	CCR5	3
ENSSSCG00000024346	SLC7A3	0
ENSSSCG00000024347	CRISP3	0
ENSSSCG00000024351	MET	573
ENSSSCG00000024353		0
ENSSSCG00000024354	U6	0
ENSSSCG00000024357	DNAI2	0
ENSSSCG00000024359	FRA10AC1	434
ENSSSCG00000024361	TFB1M	598
ENSSSCG00000024363	HYAL3	523
ENSSSCG00000024372	SNORD58	8
ENSSSCG00000024373	TRIP12	4255
ENSSSCG00000024374	U6	0
ENSSSCG00000024377	RPS6KA5	175
ENSSSCG00000024379	PCSK4	3
ENSSSCG00000024384	DCAF12	1761
ENSSSCG00000024385	RNASEH2B	121
ENSSSCG00000024386	ssc-mir-376a	0
ENSSSCG00000024387	Metazoa_SRP	3
ENSSSCG00000024388	BNIP3	21016
ENSSSCG00000024389	SIGIRR	35
ENSSSCG00000024392	THEMIS	0
ENSSSCG00000024393	B3GNT5	332
ENSSSCG00000024396	NOVA1	22
ENSSSCG00000024399	EVC2	141
ENSSSCG00000024402		0
ENSSSCG00000024403	PRRT1	58
ENSSSCG00000024411		862
ENSSSCG00000024412	RNF139	2331
ENSSSCG00000024413	PPP2R1A	6517
ENSSSCG00000024416	MYH13	2
ENSSSCG00000024417	ERC2	26
ENSSSCG00000024418	RHOU	830
ENSSSCG00000024419	RBBP8	1573
ENSSSCG00000024420	GMNC	0
ENSSSCG00000024424	FAM91A1	4214
ENSSSCG00000024428	CHRNA9	0
ENSSSCG00000024429	SIDT1	0
ENSSSCG00000024431	ATG9B	13
ENSSSCG00000024437	AP2M1	7287
ENSSSCG00000024439	PTGER4	8
ENSSSCG00000024443	ORC6	346
ENSSSCG00000024444	DDX59	1318
ENSSSCG00000024445	METTL3	1806
ENSSSCG00000024453	RAF1	3747
ENSSSCG00000024455		0
ENSSSCG00000024459		0
ENSSSCG00000024463	PJA1	1412
ENSSSCG00000024467		3
ENSSSCG00000024474		0
ENSSSCG00000024476	CES3	28
ENSSSCG00000024479	ELAC1	580
ENSSSCG00000024480	SFMBT2	20
ENSSSCG00000024481	PDE4DIP	1231
ENSSSCG00000024484	DEGS1	11372
ENSSSCG00000024485	RUNDC3B	2
ENSSSCG00000024486	HOOK3	6920
ENSSSCG00000024488	NUBP1	624
ENSSSCG00000024491	U2	0
ENSSSCG00000024492	EPHB1	0
ENSSSCG00000024494	ST6GALNAC3	1
ENSSSCG00000024495		1
ENSSSCG00000024496	NSUN7	722
ENSSSCG00000024497	HTR3A	0
ENSSSCG00000024500	CFAP410	338
ENSSSCG00000024513	KLHL18	807
ENSSSCG00000024514	SHISAL2B	27
ENSSSCG00000024517	AKAP6	136
ENSSSCG00000024520		8779
ENSSSCG00000024521	SNORD35B	0
ENSSSCG00000024529	TRMT5	1069
ENSSSCG00000024545		0
ENSSSCG00000024546		1
ENSSSCG00000024549	LYL1	4
ENSSSCG00000024550	UQCR10	1818
ENSSSCG00000024552		8
ENSSSCG00000024555	ING2	520
ENSSSCG00000024556	ZNF445	292
ENSSSCG00000024562	CCR6	0
ENSSSCG00000024563	CEP83	827
ENSSSCG00000024564	IMMT	3785
ENSSSCG00000024565		0
ENSSSCG00000024567	PTPRH	57
ENSSSCG00000024568		0
ENSSSCG00000024569	ANO9	0
ENSSSCG00000024570	KDM4B	1860
ENSSSCG00000024573	LALBA	0
ENSSSCG00000024578	PHLDB1	7212
ENSSSCG00000024584	SPEM2	0
ENSSSCG00000024587		830
ENSSSCG00000024588		2
ENSSSCG00000024591	ETV1	745
ENSSSCG00000024592	ANKRD17	2208
ENSSSCG00000024596	NOCT	2968
ENSSSCG00000024598	PRKAA1	2000
ENSSSCG00000024604	ATAT1	1134
ENSSSCG00000024610	KRT4	0
ENSSSCG00000024613	GUCY1A2	0
ENSSSCG00000024614	ITSN1	229
ENSSSCG00000024618	FBXO28	5658
ENSSSCG00000024621	KAT2B	82
ENSSSCG00000024622	ZNF667	1215
ENSSSCG00000024623	USP25	1978
ENSSSCG00000024626	TNFAIP1	2912
ENSSSCG00000024628	ALKBH8	511
ENSSSCG00000024633	JAKMIP3	9
ENSSSCG00000024634	GPRL15	0
ENSSSCG00000024635	SPART	697
ENSSSCG00000024636	TGFBRAP1	943
ENSSSCG00000024648	PRPF4	1258
ENSSSCG00000024653	U6	0
ENSSSCG00000024655	PHB2	2518
ENSSSCG00000024657		0
ENSSSCG00000024660		953
ENSSSCG00000024661	ZNF524	158
ENSSSCG00000024663		118
ENSSSCG00000024665	TRAPPC12	223
ENSSSCG00000024666		0
ENSSSCG00000024667	MICU2	2084
ENSSSCG00000024668	KLK1	0
ENSSSCG00000024669		810
ENSSSCG00000024671	WNT9A	103
ENSSSCG00000024672	KLF16	179
ENSSSCG00000024674	ABL2	2845
ENSSSCG00000024675	MIR338	0
ENSSSCG00000024676	SRPK3	351
ENSSSCG00000024678	MEGF6	83
ENSSSCG00000024679	UPF3A	124
ENSSSCG00000024681	TECRL	0
ENSSSCG00000024685	GRIA2	0
ENSSSCG00000024687	FANCA	102
ENSSSCG00000024689	HTR3C	22
ENSSSCG00000024692	RRBP1	3056
ENSSSCG00000024693	MRPL17	5255
ENSSSCG00000024694	TAF4	128
ENSSSCG00000024696	CCNYL1	6112
ENSSSCG00000024697	TMEM125	0
ENSSSCG00000024703		0
ENSSSCG00000024713	U6	1
ENSSSCG00000024714	LRRC34	7
ENSSSCG00000024718	RIBC2	0
ENSSSCG00000024722	PIBF1	263
ENSSSCG00000024725	PCARE	0
ENSSSCG00000024736	ACP4	432
ENSSSCG00000024742		1
ENSSSCG00000024743		1
ENSSSCG00000024747		0
ENSSSCG00000024748	THUMPD1	1481
ENSSSCG00000024750	GFOD2	1019
ENSSSCG00000024752	ALDH4A1	672
ENSSSCG00000024754	BBS9	116
ENSSSCG00000024756	SPG7	1343
ENSSSCG00000024759		6
ENSSSCG00000024761	SNX13	1701
ENSSSCG00000024763		969
ENSSSCG00000024765		0
ENSSSCG00000024770	LIG3	1652
ENSSSCG00000024771	TICAM1	975
ENSSSCG00000024773	EID2	149
ENSSSCG00000024776	SNRPG	6379
ENSSSCG00000024777	HDAC4	136
ENSSSCG00000024780	ZFAND1	354
ENSSSCG00000024781	CAPN14	0
ENSSSCG00000024784	CACNA1S	0
ENSSSCG00000024787	BPIFA3	0
ENSSSCG00000024788	CLDN16	0
ENSSSCG00000024789	SRRT	1627
ENSSSCG00000024791		112
ENSSSCG00000024793	PORCN	761
ENSSSCG00000024794	FBXO42	1687
ENSSSCG00000024800	DSC2	4189
ENSSSCG00000024802	MACC1	2
ENSSSCG00000024809	CLCN4	24
ENSSSCG00000024810	PRAM1	210
ENSSSCG00000024813	MAP3K3	747
ENSSSCG00000024814	PFKFB1	62
ENSSSCG00000024818	RCAN3	193
ENSSSCG00000024823	RCN3	11893
ENSSSCG00000024827	ABTB1	408
ENSSSCG00000024834	U6	0
ENSSSCG00000024837	SYT12	24
ENSSSCG00000024841	SLC35A2	1506
ENSSSCG00000024860		0
ENSSSCG00000024864	ATXN10	1544
ENSSSCG00000024867	ISG20	0
ENSSSCG00000024872	CPT1C	17
ENSSSCG00000024876	TMEM181	2395
ENSSSCG00000024881	TCP11L2	3178
ENSSSCG00000024892	NSG1	523
ENSSSCG00000024895	GGA1	466
ENSSSCG00000024900	TRBV25-1	0
ENSSSCG00000024904	SEC22A	1232
ENSSSCG00000024911		2
ENSSSCG00000024912	WDR5	1521
ENSSSCG00000024913	HYLS1	356
ENSSSCG00000024914		1236
ENSSSCG00000024916	DHX36	2395
ENSSSCG00000024917		2846
ENSSSCG00000024926	ASGR1	0
ENSSSCG00000024927	STX12	1470
ENSSSCG00000024932	CERS5	1549
ENSSSCG00000024933	SLC36A4	2735
ENSSSCG00000024938	SH3BP5	513
ENSSSCG00000024950		38
ENSSSCG00000024954	FGF1	42
ENSSSCG00000024956		5
ENSSSCG00000024958	GPR173	74
ENSSSCG00000024960	PDGFC	3437
ENSSSCG00000024966	TRIM77	0
ENSSSCG00000024970	ETV3	705
ENSSSCG00000024972	CCDC25	1562
ENSSSCG00000024973		567
ENSSSCG00000024974	RPL13	3912
ENSSSCG00000024975	NR5A2	5
ENSSSCG00000024977	NOBOX	0
ENSSSCG00000024983	RSL24D1	2822
ENSSSCG00000024990	MPI	1162
ENSSSCG00000024998	PCDHA11	1
ENSSSCG00000024999	PPIP5K2	2307
ENSSSCG00000025000	SYNDIG1L	0
ENSSSCG00000025005	B4GALT6	82
ENSSSCG00000025007	NFU1	1160
ENSSSCG00000025010	UNC50	2253
ENSSSCG00000025013	RTN1	7
ENSSSCG00000025020	PCSK9	1
ENSSSCG00000025021		0
ENSSSCG00000025022		0
ENSSSCG00000025023	PGGHG	582
ENSSSCG00000025027	METTL1	902
ENSSSCG00000025028	XIAP	1000
ENSSSCG00000025034	LAPTM5	0
ENSSSCG00000025038	KCNJ13	3
ENSSSCG00000025041		57
ENSSSCG00000025042	ICOS	0
ENSSSCG00000025049	CYBRD1	4706
ENSSSCG00000025052	BPIFB6	0
ENSSSCG00000025053	RYBP	782
ENSSSCG00000025060		1140
ENSSSCG00000025071	BTNL2	0
ENSSSCG00000025072	C16orf89	0
ENSSSCG00000025078	ZNF358	585
ENSSSCG00000025085	NEGR1	2
ENSSSCG00000025086		0
ENSSSCG00000025087	ASPH	5484
ENSSSCG00000025092	CDK4	2445
ENSSSCG00000025096	FBXO24	8
ENSSSCG00000025097	TMEM61	40
ENSSSCG00000025099	U6	0
ENSSSCG00000025100	U6	0
ENSSSCG00000025106	THNSL2	99
ENSSSCG00000025107	CCDC58	853
ENSSSCG00000025108	G6PD	132
ENSSSCG00000025109	PLD3	2302
ENSSSCG00000025114	FMNL3	3135
ENSSSCG00000025116	TONSL	98
ENSSSCG00000025117	ATN1	65
ENSSSCG00000025119	GRIK1	0
ENSSSCG00000025120	BORA	93
ENSSSCG00000025126	LGI4	30
ENSSSCG00000025128	CPN2	0
ENSSSCG00000025130	KLF12	579
ENSSSCG00000025131	GPR33	8
ENSSSCG00000025133	ITGB2	117
ENSSSCG00000025134	FAM171B	425
ENSSSCG00000025138	ZNF579	22
ENSSSCG00000025139	ZNF507	1382
ENSSSCG00000025141	PCDHGB1	22
ENSSSCG00000025143	U6	0
ENSSSCG00000025151		2922
ENSSSCG00000025152	CEP89	396
ENSSSCG00000025155	U6	1
ENSSSCG00000025156	BRWD3	331
ENSSSCG00000025160	DPF1	37
ENSSSCG00000025164	TSC22D4	163
ENSSSCG00000025174	WDFY1	1163
ENSSSCG00000025176	NOTCH3	564
ENSSSCG00000025179	NECAP1	2928
ENSSSCG00000025182	ELK4	1375
ENSSSCG00000025183	ssc-mir-125b-1	11
ENSSSCG00000025186	ASCC2	827
ENSSSCG00000025187	TMEM126A	1062
ENSSSCG00000025188	LEPR	0
ENSSSCG00000025190	COQ10A	204
ENSSSCG00000025194	ZSWIM6	286
ENSSSCG00000025197	OR11H7	0
ENSSSCG00000025203	KNOP1	729
ENSSSCG00000025206	RNF19B	1171
ENSSSCG00000025208	RNF39	88
ENSSSCG00000025210	ATG10	56
ENSSSCG00000025214	TSHZ3	621
ENSSSCG00000025218	TXNL4B	712
ENSSSCG00000025221	PAXIP1	217
ENSSSCG00000025224		66
ENSSSCG00000025228	TRAF3IP1	473
ENSSSCG00000025238	SHOX2	209
ENSSSCG00000025240	DDIT4L	520
ENSSSCG00000025243	SGIP1	0
ENSSSCG00000025244		113
ENSSSCG00000025245	ARMC5	77
ENSSSCG00000025248	PITPNA	3639
ENSSSCG00000025252	PEX5	100
ENSSSCG00000025253		200
ENSSSCG00000025254	ZNF624	262
ENSSSCG00000025260	CARD10	801
ENSSSCG00000025264	PQBP1	678
